companyCode,emplStatus,workLocation,costCenter,supvEmplId,lastHireDate,originalHireDate,seniorityDate,flsaType,fullPartTime,emplType,jobLevel,jobCode
Company8,Leave of absence,"Westfield, IN",6020,005629   ,"Jan 7, 2008 12:00:00 AM","Jan 7, 2008 12:00:00 AM","Jan 7, 2008 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600694
Company8,Active,"Westfield, IN",6020,004873   ,"Jun 12, 2017 12:00:00 AM","Jun 12, 2017 12:00:00 AM","Jun 12, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600694
Company8,Active,"Westfield, IN",6020,004884   ,"Apr 17, 2017 12:00:00 AM","Apr 17, 2017 12:00:00 AM","Apr 17, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600643
Company8,Active,"Jacksonville, FL",6020,004884   ,"Aug 24, 2015 12:00:00 AM","Aug 24, 2015 12:00:00 AM","Aug 24, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600641
Company8,Active,"Westfield, IN",6020,005629   ,"Jun 1, 2015 12:00:00 AM","Jun 1, 2015 12:00:00 AM","Jun 1, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600694
Company8,Active,"Westfield, IN",6020,015622   ,"Jul 23, 2007 12:00:00 AM","Jul 23, 2007 12:00:00 AM","Jul 23, 2007 12:00:00 AM",Exempt,Full Time,Regular,2,200082
Company8,Active,"Westfield, IN",6020,012688   ,"Aug 17, 2015 12:00:00 AM","Aug 17, 2015 12:00:00 AM","Aug 17, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600775
Company8,Active,"Westfield, IN",6020,004873   ,"Aug 10, 2015 12:00:00 AM","Aug 10, 2015 12:00:00 AM","Aug 10, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600694
Company8,Active,"Westfield, IN",6020,005629   ,"Sep 18, 2017 12:00:00 AM","Sep 18, 2017 12:00:00 AM","Sep 18, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600694
Company8,Active,"Westfield, IN",6020,012688   ,"Sep 6, 2016 12:00:00 AM","Sep 6, 2016 12:00:00 AM","Sep 6, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600694
Company8,Active,"Westfield, IN",6020,005629   ,"Aug 31, 2015 12:00:00 AM","Aug 31, 2015 12:00:00 AM","Aug 31, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600775
Company8,Active,"Westfield, IN",6020,004884   ,"Sep 11, 2017 12:00:00 AM","Nov 14, 2016 12:00:00 AM","Dec 26, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600639
Company8,Active,"Westfield, IN",6020,005629   ,"Aug 31, 2015 12:00:00 AM","Aug 31, 2015 12:00:00 AM","Aug 31, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600694
Company8,Active,"Westfield, IN",6020,001183   ,"Sep 21, 2015 12:00:00 AM","Sep 21, 2015 12:00:00 AM","Sep 21, 2015 12:00:00 AM",Exempt,Full Time,Regular,4,400136
Company8,Leave of absence,"Westfield, IN",6020,004884   ,"Jul 23, 2018 12:00:00 AM","Jul 23, 2018 12:00:00 AM","Jul 23, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600639
Company8,Active,"Westfield, IN",6020,005629   ,"Aug 29, 2016 12:00:00 AM","Aug 29, 2016 12:00:00 AM","Aug 29, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600694
Company8,Active,"Westfield, IN",6020,012688   ,"Apr 18, 2016 12:00:00 AM","Apr 18, 2016 12:00:00 AM","Apr 18, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600694
Company8,Active,"Anaheim, CA (1600)",6301,015713   ,"Jan 22, 2019 12:00:00 AM","Jan 22, 2019 12:00:00 AM","Jan 22, 2019 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600805
Company8,Active,"Anaheim, CA (1600)",6301,015713   ,"Oct 15, 2018 12:00:00 AM","Oct 15, 2018 12:00:00 AM","Oct 15, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600805
Company8,Active,"Anaheim, CA (1600)",6301,003751   ,"May 14, 2018 12:00:00 AM","May 14, 2018 12:00:00 AM","May 14, 2018 12:00:00 AM",Exempt,Full Time,Regular,6,600848
Company8,Active,"Anaheim, CA (1600)",6301,014907   ,"Jan 7, 2019 12:00:00 AM","Jan 7, 2019 12:00:00 AM","Jan 7, 2019 12:00:00 AM",Exempt,Full Time,Regular,6,600841
Company8,Active,"Anaheim, CA (1600)",6301,015713   ,"Dec 17, 2018 12:00:00 AM","Dec 17, 2018 12:00:00 AM","Dec 17, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600804
Company8,Active,"Anaheim, CA (1600)",6301,006138   ,"Jan 14, 2019 12:00:00 AM","Jan 14, 2019 12:00:00 AM","Jan 14, 2019 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600811
Company8,Active,"Anaheim, CA (1600)",6301,015713   ,"Sep 4, 2018 12:00:00 AM","Sep 4, 2018 12:00:00 AM","Sep 4, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600804
Company8,Active,"Anaheim, CA (1600)",6301,015713   ,"Oct 15, 2018 12:00:00 AM","Oct 15, 2018 12:00:00 AM","Oct 15, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600803
Company8,Active,"Plano, TX (6200)",4529,015584   ,"Feb 3, 2014 12:00:00 AM","Feb 3, 2014 12:00:00 AM","Feb 3, 2014 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600236
Company8,Active,"Plano, TX (6200)",4529,013095   ,"Oct 19, 2015 12:00:00 AM","Oct 19, 2015 12:00:00 AM","Oct 19, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600236
Company8,Active,"Plano, TX (6200)",4529,013421   ,"Mar 26, 2018 12:00:00 AM","Oct 19, 2015 12:00:00 AM","Mar 26, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600235
Company8,Active,"Plano, TX (6200)",4529,013421   ,"Oct 19, 2015 12:00:00 AM","Oct 19, 2015 12:00:00 AM","Oct 19, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600236
Company8,Active,"Plano, TX (6200)",4531,013095   ,"May 1, 2017 12:00:00 AM","May 1, 2017 12:00:00 AM","May 1, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600059
Company8,Active,"Plano, TX (6200)",4531,013095   ,"Oct 19, 2015 12:00:00 AM","Oct 19, 2015 12:00:00 AM","Oct 19, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600236
Company8,Active,"Plano, TX (6200)",4531,013095   ,"Aug 27, 2018 12:00:00 AM","May 1, 2017 12:00:00 AM","Jun 18, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600059
Company8,Active,"Plano, TX (6200)",4531,013095   ,"May 1, 2017 12:00:00 AM","May 1, 2017 12:00:00 AM","May 1, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600059
Company8,Active,"Plano, TX (6200)",4531,013095   ,"Jun 12, 2017 12:00:00 AM","Jun 12, 2017 12:00:00 AM","Jun 12, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600235
Company8,Active,"Plano, TX (6200)",4531,013095   ,"Nov 13, 2018 12:00:00 AM","Nov 13, 2018 12:00:00 AM","Nov 13, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600059
Company8,Active,"Plano, TX (6200)",4531,013095   ,"May 8, 2017 12:00:00 AM","May 8, 2017 12:00:00 AM","May 8, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600059
Company8,Active,"Plano, TX (6200)",4531,013095   ,"May 1, 2017 12:00:00 AM","May 1, 2017 12:00:00 AM","May 1, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600059
Company8,Active,"Plano, TX (6200)",4531,013095   ,"Feb 21, 2017 12:00:00 AM","Feb 21, 2017 12:00:00 AM","Feb 21, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600235
Company8,Active,"Plano, TX (6200)",4531,013095   ,"Mar 27, 2017 12:00:00 AM","Mar 27, 2017 12:00:00 AM","Mar 27, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600059
Company8,Active,"Westfield, IN",4617,004880   ,"Aug 24, 2015 12:00:00 AM","Aug 24, 2015 12:00:00 AM","Aug 24, 2015 12:00:00 AM",Exempt,Full Time,Regular,4,400141
Company8,Active,"Westfield, IN",4617,005680   ,"Dec 10, 2018 12:00:00 AM","Dec 10, 2018 12:00:00 AM","Dec 10, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600490
Company8,Active,"Westfield, IN",4617,006208   ,"May 11, 2015 12:00:00 AM","May 11, 2015 12:00:00 AM","May 11, 2015 12:00:00 AM",Exempt,Full Time,Regular,5,499992
Company8,Active,"Westfield, IN",4617,005820   ,"Jun 5, 2017 12:00:00 AM","Jun 5, 2017 12:00:00 AM","Jun 5, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600489
Company8,Active,"Westfield, IN",4617,005680   ,"Jan 7, 2019 12:00:00 AM","Jan 7, 2019 12:00:00 AM","Jan 7, 2019 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600490
Company8,Active,"Westfield, IN",4617,005680   ,"Jul 24, 2017 12:00:00 AM","Jul 24, 2017 12:00:00 AM","Jul 24, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600489
Company8,Active,"Westfield, IN",4617,005820   ,"Jul 31, 2017 12:00:00 AM","Jul 31, 2017 12:00:00 AM","Jul 31, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600490
Company8,Active,"Westfield, IN",4617,005764   ,"Oct 5, 2015 12:00:00 AM","Oct 5, 2015 12:00:00 AM","Oct 5, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600707
Company8,Active,"Westfield, IN",4617,005764   ,"Jul 10, 2017 12:00:00 AM","Jul 10, 2017 12:00:00 AM","Jul 10, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600490
Company8,Active,"Westfield, IN",4617,005680   ,"Jul 24, 2017 12:00:00 AM","Jul 24, 2017 12:00:00 AM","Jul 24, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600490
Company8,Active,"Westfield, IN",4617,005680   ,"Apr 13, 2015 12:00:00 AM","Apr 13, 2015 12:00:00 AM","Apr 13, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600687
Company8,Active,"Westfield, IN",4617,005764   ,"Mar 4, 2019 12:00:00 AM","Mar 4, 2019 12:00:00 AM","Mar 4, 2019 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600490
Company8,Active,"Westfield, IN",4617,005764   ,"Aug 7, 2017 12:00:00 AM","Aug 7, 2017 12:00:00 AM","Aug 7, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600490
Company8,Active,At Home-Texas,4617,006208   ,"Jan 8, 2018 12:00:00 AM","Jan 8, 2018 12:00:00 AM","Jan 8, 2018 12:00:00 AM",Exempt,Full Time,Regular,6,600718
Company8,Active,"Westfield, IN",4617,005680   ,"Jan 11, 2016 12:00:00 AM","Jan 11, 2016 12:00:00 AM","Jan 11, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600489
Company8,Active,"Westfield, IN",4617,005764   ,"Jan 8, 2018 12:00:00 AM","Jan 8, 2018 12:00:00 AM","Jan 8, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600490
Company8,Active,"Westfield, IN",4617,005764   ,"Feb 5, 2018 12:00:00 AM","Feb 5, 2018 12:00:00 AM","Feb 5, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600490
Company8,Active,"Westfield, IN",4617,006208   ,"Apr 20, 2015 12:00:00 AM","Apr 20, 2015 12:00:00 AM","Apr 20, 2015 12:00:00 AM",Exempt,Full Time,Regular,5,499992
Company8,Active,"Westfield, IN",4617,005764   ,"Dec 18, 2017 12:00:00 AM","Dec 18, 2017 12:00:00 AM","Dec 18, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600490
Company8,Active,OH Home-Springboro,4617,004880   ,"Jan 29, 2018 12:00:00 AM","Jan 29, 2018 12:00:00 AM","Jan 29, 2018 12:00:00 AM",Exempt,Full Time,Regular,6,600719
Company8,Active,"Westfield, IN",4213,004418   ,"Jul 7, 2014 12:00:00 AM","Jul 7, 2014 12:00:00 AM","Jul 7, 2014 12:00:00 AM",Exempt,Full Time,Regular,4,400037
Company8,Active,"Plano, TX (6200)",4213,004671   ,"Dec 10, 2018 12:00:00 AM","Dec 10, 2018 12:00:00 AM","Dec 10, 2018 12:00:00 AM",Exempt,Full Time,Regular,6,600395
Company8,Active,"Plano, TX (6200)",4213,004671   ,"Nov 27, 2017 12:00:00 AM","Nov 27, 2017 12:00:00 AM","Nov 27, 2017 12:00:00 AM",Exempt,Full Time,Regular,6,600395
Company8,Active,"Westfield, IN",4235,003775   ,"Oct 9, 2017 12:00:00 AM","Oct 9, 2017 12:00:00 AM","Oct 9, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,005393   ,"Aug 4, 2014 12:00:00 AM","Aug 4, 2014 12:00:00 AM","Aug 4, 2014 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,015070   ,"Jan 7, 2019 12:00:00 AM","Jan 7, 2019 12:00:00 AM","Jan 7, 2019 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,005393   ,"Oct 31, 2016 12:00:00 AM","Oct 31, 2016 12:00:00 AM","Oct 31, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,015070   ,"Mar 4, 2019 12:00:00 AM","Mar 4, 2019 12:00:00 AM","Mar 4, 2019 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,012345   ,"Dec 3, 2018 12:00:00 AM","Dec 3, 2018 12:00:00 AM","Dec 3, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,012345   ,"Dec 3, 2018 12:00:00 AM","Dec 3, 2018 12:00:00 AM","Dec 3, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,015070   ,"Feb 4, 2019 12:00:00 AM","Feb 4, 2019 12:00:00 AM","Feb 4, 2019 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,015683   ,"Mar 4, 2019 12:00:00 AM","Mar 4, 2019 12:00:00 AM","Mar 4, 2019 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,015059   ,"Feb 1, 2016 12:00:00 AM","Feb 1, 2016 12:00:00 AM","Feb 1, 2016 12:00:00 AM",Exempt,Full Time,Regular,5,500025
Company8,Active,"Westfield, IN",4235,012345   ,"Mar 6, 2017 12:00:00 AM","Mar 6, 2017 12:00:00 AM","Mar 6, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,015059   ,"Jun 17, 2013 12:00:00 AM","Jun 17, 2013 12:00:00 AM","Jun 17, 2013 12:00:00 AM",Exempt,Full Time,Regular,5,500025
Company8,Active,"Westfield, IN",4235,012345   ,"Nov 5, 2018 12:00:00 AM","Nov 5, 2018 12:00:00 AM","Nov 5, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,011404   ,"Feb 5, 2018 12:00:00 AM","Feb 5, 2018 12:00:00 AM","Feb 5, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,005393   ,"Jul 6, 2015 12:00:00 AM","Jul 6, 2015 12:00:00 AM","Jul 6, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,003775   ,"Jul 9, 2018 12:00:00 AM","Jul 9, 2018 12:00:00 AM","Jul 9, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,003775   ,"May 7, 2018 12:00:00 AM","May 7, 2018 12:00:00 AM","May 7, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,003775   ,"Jul 9, 2018 12:00:00 AM","Jul 9, 2018 12:00:00 AM","Jul 9, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,015070   ,"Dec 3, 2018 12:00:00 AM","Dec 3, 2018 12:00:00 AM","Dec 3, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,003775   ,"Apr 2, 2018 12:00:00 AM","Apr 2, 2018 12:00:00 AM","Apr 2, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,011404   ,"Aug 8, 2016 12:00:00 AM","Aug 8, 2016 12:00:00 AM","Aug 8, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,015070   ,"Jul 9, 2018 12:00:00 AM","Jul 9, 2018 12:00:00 AM","Jul 9, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Leave of absence,"Westfield, IN",4235,005393   ,"May 16, 2016 12:00:00 AM","May 16, 2016 12:00:00 AM","May 16, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,015070   ,"Feb 4, 2019 12:00:00 AM","Feb 4, 2019 12:00:00 AM","Feb 4, 2019 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,012345   ,"Oct 15, 2018 12:00:00 AM","Oct 15, 2018 12:00:00 AM","Oct 15, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,005393   ,"Mar 9, 2015 12:00:00 AM","Mar 9, 2015 12:00:00 AM","Mar 9, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Leave of absence,"Westfield, IN",4235,005393   ,"May 16, 2016 12:00:00 AM","May 16, 2016 12:00:00 AM","May 16, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,015070   ,"Mar 4, 2019 12:00:00 AM","Mar 4, 2019 12:00:00 AM","Mar 4, 2019 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,011404   ,"Aug 13, 2018 12:00:00 AM","Aug 13, 2018 12:00:00 AM","Aug 13, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,005393   ,"Dec 5, 2016 12:00:00 AM","Dec 5, 2016 12:00:00 AM","Dec 5, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,011404   ,"Oct 9, 2017 12:00:00 AM","Oct 9, 2017 12:00:00 AM","Oct 9, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,005393   ,"Dec 5, 2016 12:00:00 AM","Dec 5, 2016 12:00:00 AM","Dec 5, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,010538   ,"Apr 23, 2018 12:00:00 AM","Apr 23, 2018 12:00:00 AM","Apr 23, 2018 12:00:00 AM",Exempt,Full Time,Regular,4,400185
Company8,Active,"Westfield, IN",4235,015070   ,"Jan 7, 2019 12:00:00 AM","Jan 7, 2019 12:00:00 AM","Jan 7, 2019 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,015059   ,"Apr 30, 2018 12:00:00 AM","Apr 30, 2018 12:00:00 AM","Apr 30, 2018 12:00:00 AM",Exempt,Full Time,Regular,5,500025
Company8,Active,"Westfield, IN",4235,012345   ,"Oct 9, 2017 12:00:00 AM","Oct 9, 2017 12:00:00 AM","Oct 9, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,011404   ,"Aug 3, 2015 12:00:00 AM","Aug 3, 2015 12:00:00 AM","Aug 3, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,001174   ,"Aug 8, 2016 12:00:00 AM","Aug 8, 2016 12:00:00 AM","Aug 8, 2016 12:00:00 AM",Exempt,Full Time,Regular,5,500025
Company8,Active,"Westfield, IN",4235,011404   ,"Feb 5, 2018 12:00:00 AM","Feb 5, 2018 12:00:00 AM","Feb 5, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,001174   ,"Feb 11, 2019 12:00:00 AM","Feb 11, 2019 12:00:00 AM","Feb 11, 2019 12:00:00 AM",Exempt,Full Time,Regular,5,500025
Company8,Active,"Westfield, IN",4235,011404   ,"Oct 7, 2014 12:00:00 AM","Oct 7, 2014 12:00:00 AM","Oct 7, 2014 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600836
Company8,Active,"Westfield, IN",4235,015070   ,"Sep 10, 2018 12:00:00 AM","Sep 10, 2018 12:00:00 AM","Sep 10, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,012345   ,"Dec 11, 2017 12:00:00 AM","Dec 11, 2017 12:00:00 AM","Dec 11, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,012345   ,"Dec 11, 2017 12:00:00 AM","Dec 11, 2017 12:00:00 AM","Dec 11, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,010538   ,"Jan 4, 2016 12:00:00 AM","May 14, 2008 12:00:00 AM","Jan 4, 2016 12:00:00 AM",Exempt,Full Time,Regular,4,400185
Company8,Active,"Westfield, IN",4235,011404   ,"Feb 23, 2015 12:00:00 AM","Feb 23, 2015 12:00:00 AM","Feb 23, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600836
Company8,Active,"Westfield, IN",4235,005393   ,"Jul 11, 2016 12:00:00 AM","Jul 11, 2016 12:00:00 AM","Jul 11, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,001174   ,"Feb 23, 2015 12:00:00 AM","Feb 23, 2015 12:00:00 AM","Feb 23, 2015 12:00:00 AM",Exempt,Full Time,Regular,5,500025
Company8,Active,"Westfield, IN",4235,003775   ,"Feb 23, 2015 12:00:00 AM","Feb 23, 2015 12:00:00 AM","Feb 23, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,005393   ,"Oct 31, 2016 12:00:00 AM","Oct 31, 2016 12:00:00 AM","Oct 31, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Westfield, IN",4235,012345   ,"Jan 8, 2018 12:00:00 AM","Jan 8, 2018 12:00:00 AM","Jan 8, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600832
Company8,Active,"Plano, TX (6200)",4233,015168   ,"May 2, 2016 12:00:00 AM","May 2, 2016 12:00:00 AM","May 2, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600539
Company8,Active,"Plano, TX (6200)",4233,011892   ,"Sep 26, 2016 12:00:00 AM","Sep 26, 2016 12:00:00 AM","Sep 26, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600539
Company8,Active,"Plano, TX (6200)",4233,011681   ,"Feb 4, 2019 12:00:00 AM","Feb 4, 2019 12:00:00 AM","Feb 4, 2019 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Active,"Westfield, IN",4233,005472   ,"Nov 5, 2018 12:00:00 AM","Nov 5, 2018 12:00:00 AM","Nov 5, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600539
Company8,Active,"Plano, TX (6200)",4233,013192   ,"Feb 5, 2018 12:00:00 AM","Feb 5, 2018 12:00:00 AM","Feb 5, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Active,"Plano, TX (6200)",4233,013192   ,"Aug 22, 2016 12:00:00 AM","Aug 22, 2016 12:00:00 AM","Aug 22, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Active,"Westfield, IN",4233,012170   ,"Mar 9, 2015 12:00:00 AM","Mar 9, 2015 12:00:00 AM","Mar 9, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Active,"Westfield, IN",4233,005472   ,"Dec 2, 2013 12:00:00 AM","Dec 2, 2013 12:00:00 AM","Dec 2, 2013 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Active,"Plano, TX (6200)",4233,015168   ,"Dec 5, 2016 12:00:00 AM","Dec 5, 2016 12:00:00 AM","Dec 5, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600539
Company8,Active,"Plano, TX (6200)",4233,011892   ,"Dec 4, 2017 12:00:00 AM","Dec 4, 2017 12:00:00 AM","Dec 4, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Active,"Westfield, IN",4233,011949   ,"May 26, 2015 12:00:00 AM","May 26, 2015 12:00:00 AM","May 26, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Active,"Plano, TX (6200)",4233,013192   ,"Nov 5, 2018 12:00:00 AM","Nov 5, 2018 12:00:00 AM","Nov 5, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Active,"Plano, TX (6200)",4233,011681   ,"Feb 4, 2019 12:00:00 AM","Feb 4, 2019 12:00:00 AM","Feb 4, 2019 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Active,"Plano, TX (6200)",4233,011892   ,"Jan 8, 2018 12:00:00 AM","Jan 8, 2018 12:00:00 AM","Jan 8, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Active,"Westfield, IN",4233,011949   ,"Feb 17, 2015 12:00:00 AM","Feb 17, 2015 12:00:00 AM","Feb 17, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Active,"Plano, TX (6200)",4233,011938   ,"Nov 5, 2018 12:00:00 AM","Nov 5, 2018 12:00:00 AM","Nov 5, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Active,"Plano, TX (6200)",4233,012147   ,"Apr 4, 2016 12:00:00 AM","Apr 4, 2016 12:00:00 AM","Apr 4, 2016 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Leave of absence,"Plano, TX (6200)",4233,011681   ,"Jan 9, 2017 12:00:00 AM","Jan 9, 2017 12:00:00 AM","Jan 9, 2017 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600539
Company8,Active,"Westfield, IN",4233,011949   ,"Oct 19, 2015 12:00:00 AM","Oct 19, 2015 12:00:00 AM","Oct 19, 2015 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600540
Company8,Active,"Westfield, IN",4233,004763   ,"Mar 5, 2018 12:00:00 AM","Mar 5, 2018 12:00:00 AM","Mar 5, 2018 12:00:00 AM",Non-Exempt,Full Time,Regular,6,600539
